Polarimeter
GPIB1::26::INSTR
GPIB1::7::INSTR
Sample Name?
3
Reference,(214.00, 1.0023),-
Sample 1,(68.00, 2.4369),146.00
Sample 2,(54.00, 2.6507),160.00
Sample 3,(6.00, 2.7697),208.00
181
[Reference]
0,3.07310007125074
2,2.98219460742654
4,2.90909164089827
6,3.05606770554197
8,2.94421015459466
10,3.07266372219863
12,3.05986383579233
14,2.98650471569913
16,3.0054826667055
18,3.08173810442471
20,2.97695521045031
22,2.95618560870595
24,2.99603563514089
26,2.99423038212157
28,3.00603952183805
30,2.91238389479811
32,2.99230304950673
34,3.03190911443893
36,3.00333812782896
38,3.06305946129851
40,3.04587415232731
42,2.96898624507349
44,3.02428313170545
46,3.00071007817039
48,2.95739531820406
50,2.90534763973959
52,2.75088975825681
54,3.074988913892
56,2.85316401240166
58,2.73397015569207
60,2.74270066117504
62,2.89183202796837
64,2.92507316084065
66,2.8617533772658
68,2.56688149813381
70,2.45639025953278
72,2.46030121620361
74,2.61025869093915
76,2.74233696487847
78,2.69210983569252
80,2.64767946485891
82,2.89926859619866
84,2.73934999153567
86,2.64765969479838
88,2.59354761647316
90,2.69663751920638
92,2.44266324772304
94,2.48608310601437
96,2.37662274053939
98,2.33173037799508
100,2.39574574002325
102,1.91994520875209
104,1.830974637436
106,2.53346519864369
108,2.30506640303771
110,2.14651970496831
112,1.99886282463606
114,1.63115050771931
116,2.25777383227616
118,2.14279772819399
120,2.33150657325113
122,2.24542466784199
124,1.66508165407308
126,1.99091264357059
128,1.48363158080251
130,1.74770368358122
132,1.39530644292986
134,1.52279515116766
136,1.96511635744185
138,1.33005694255994
140,1.30123470280387
142,1.56507115852696
144,1.5410749168104
146,1.41757596341085
148,1.3182862236838
150,1.8457427375102
152,1.32201271105868
154,1.43415359949577
156,1.22446973122117
158,1.2668865530944
160,1.45702566867622
162,1.29759375078991
164,1.24175917131923
166,1.4466430650362
168,1.52345963854062
170,1.23085761434979
172,1.15982685891267
174,1.27439540495942
176,1.44272952341033
178,1.29611404394715
180,1.3660752517103
182,1.17154107770794
184,1.16646660286519
186,1.04388971923436
188,1.13181692622011
190,1.01746958530331
192,1.103669558001
194,1.16242063415717
196,1.11081424691502
198,1.04806440711126
200,1.04811513947349
202,1.03646832882216
204,1.1122713630703
206,1.06140426355036
208,1.11233426281404
210,1.10441812002105
212,1.16252276833411
214,1.00234550964149
216,1.05650311603164
218,1.11326772449915
220,1.00787739091833
222,1.09549848779146
224,1.11272826985444
226,1.206786538497
228,1.25166393364311
230,1.21865564054214
232,1.05908298840604
234,1.04802971277477
236,1.37983533366377
238,1.04310875144991
240,1.14833689649054
242,1.49419558370523
244,1.08014848701297
246,1.13567446756142
248,1.14915382644541
250,1.30641126689831
252,1.15088316278714
254,1.33017807799536
256,1.30459376039638
258,1.1682224763619
260,1.59321001772318
262,1.26269043740509
264,1.72473136393672
266,1.77206276663823
268,1.9457737168518
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
[Sample 1]
0,3.09133912953455
2,3.03698227419151
4,3.043098536097
6,2.98936407118868
8,3.03201678314132
10,3.03682668052477
12,3.0158002458921
14,3.05957528708106
16,3.05868177689454
18,2.97829359298336
20,2.95107395873736
22,3.02884208832854
24,3.03200447151145
26,2.94565658929065
28,3.05183308788747
30,3.00460374980545
32,2.89097380590727
34,3.08316682021848
36,3.01845321636558
38,2.8430508536996
40,3.02718978913912
42,2.95157203741424
44,3.02787301143346
46,2.89864147007091
48,2.81368358439394
50,2.85804638286146
52,3.03638386884661
54,2.9886228807536
56,2.7770567811928
58,3.01246006385265
60,2.6289903744657
62,2.87350556010035
64,2.56927047692757
66,2.53098241942155
68,2.43694127712418
70,2.51153976129439
72,2.76469673485251
74,2.72161805025631
76,2.65686198148023
78,2.72286283652575
80,2.86033386884459
82,2.70301606335219
84,2.73939680772567
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
[Sample 2]
0,2.86975067567234
2,2.71409766518708
4,2.79659699978748
6,2.90326119605812
8,2.9635073293331
10,2.87446240581936
12,3.04058361156839
14,3.05231854373316
16,3.08924908429316
18,3.02686978295458
20,2.96368589862524
22,3.04695183027256
24,2.99818300294367
26,2.96731242823277
28,2.94640677330772
30,3.00344816823287
32,2.94430951651116
34,2.99432300869122
36,2.99104674465609
38,2.85459230923609
40,2.93997018216746
42,3.0576243474515
44,3.04961125601394
46,2.95295391809443
48,2.98975196194932
50,3.01820326074033
52,3.02782302345175
54,2.65067851206871
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
[Sample 3]
0,2.89366561179294
2,2.90027222539276
4,3.03881777173269
6,2.76970579059752
8,3.0194027303477
10,3.05711915311009
12,3.02045424920166
14,3.07540706483461
16,3.06172710361867
18,2.95403320980105
20,3.01724650211116
22,3.09357868605035
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
